,id,vertical,x,y,v01,v02,v03,v04,v05,v06,v07,v08,v09,vsup,vm,area_i,caudal_i,perimetro_i,timestamp,updated,fk_id,user_id
8712,17075,11.0,5.8,-0.122,,,,1.408,,,,,,0.4,,0.039,,0.65,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8713,17076,12.0,5.8,0.0,,,,0.0,,,,,,0.0,,0.0,,0.122,2019-02-06 12:39:20,2019-02-06 12:39:20,1766,1
8714,17077,1.0,0.0,0.0,,,,0.0,,,,,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8715,17078,2.0,0.0,-0.067,,,,0.0,,,,,,2.4,,0.008,,0.067,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8716,17079,3.0,0.228,-0.095,,,,1.362,,,,,,2.5,,0.022,,0.23,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8717,17080,4.0,0.457,-0.101,,,,1.317,,,,,,2.7,,0.023,,0.229,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8718,17081,5.0,0.686,-0.155,,,,1.28,,,,,,2.4,,0.035,,0.235,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8719,17082,6.0,0.914,-0.131,,,,1.278,,,,,,2.1,,0.03,,0.229,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8720,17083,7.0,1.143,-0.139,,,,1.218,,,,,,1.6,,0.032,,0.229,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8721,17084,8.0,1.371,-0.107,,,,1.602,,,,,,1.2,,0.024,,0.23,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8722,17085,9.0,1.6,-0.067,,,,1.133,,,,,,1.2,,0.008,,0.232,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8723,17086,10.0,1.6,0.0,,,,0.0,,,,,,0.0,,0.0,,0.067,2019-02-06 12:39:20,2019-02-06 12:39:20,1767,1
8724,17087,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1768,1
8725,17088,1.0,0.25,-0.24,,,,,,,,,,2.8,,0.059,,0.347,2019-02-06 12:39:20,2019-02-06 12:39:20,1768,1
8726,17089,2.0,0.49,-0.43,,,,,,,,,,3.9,,0.105,,0.306,2019-02-06 12:39:20,2019-02-06 12:39:20,1768,1
8727,17090,3.0,0.74,-0.2,,,,,,,,,,3.1,,0.05,,0.34,2019-02-06 12:39:20,2019-02-06 12:39:20,1768,1
8728,17091,4.0,0.99,0.0,,,,,,,,,,0.0,,0.0,,0.32,2019-02-06 12:39:20,2019-02-06 12:39:20,1768,1
8729,17092,1.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8730,17093,2.0,0.0,-0.459,,,,0.0,,,,,,0.5,0.0,0.085,0.0,0.459,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8731,17094,3.0,0.37,-0.436,,,,0.269,,,,,,0.8,0.269,0.161,0.043,0.371,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8732,17095,4.0,0.74,-0.507,,,,0.263,,,,,,1.1,0.263,0.188,0.049,0.377,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8733,17096,5.0,1.11,-0.569,,,,0.465,,,,,,1.3,0.465,0.211,0.098,0.375,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8734,17097,6.0,1.48,-0.566,,,,0.437,,,,,,1.4,0.437,0.209,0.091,0.37,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8735,17098,7.0,1.85,-0.507,,,,0.414,,,,,,0.9,0.414,0.188,0.078,0.375,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8736,17099,8.0,2.22,-0.435,,,,0.307,,,,,,0.9,0.307,0.161,0.049,0.377,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8737,17100,9.0,2.59,-0.342,,,,0.281,,,,,,0.6,0.281,0.127,0.036,0.382,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8738,17101,10.0,2.96,-0.218,,,,0.198,,,,,,0.6,0.198,0.081,0.016,0.39,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8739,17102,11.0,3.33,-0.156,,,,0.245,,,,,,0.4,0.245,0.058,0.014,0.375,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8740,17103,12.0,3.7,-0.053,,,,0.194,,,,,,0.3,0.194,0.01,0.002,0.384,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8741,17104,13.0,3.7,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.053,2019-02-06 12:39:20,2019-02-06 12:39:20,1769,1
8742,17105,1.0,0.0,0.0,,,,0.0,,,,,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8743,17106,2.0,0.0,-0.166,,,,0.0,,,,,,1.8,,0.038,,0.166,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8744,17107,3.0,0.463,-0.462,,,,1.153,,,,,,2.0,,0.214,,0.55,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8745,17108,4.0,0.927,-0.424,,,,1.233,,,,,,1.8,,0.197,,0.466,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8746,17109,5.0,1.39,-0.375,,,,1.066,,,,,,2.4,,0.174,,0.466,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8747,17110,6.0,1.853,-0.477,,,,1.05,,,,,,2.0,,0.221,,0.474,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8748,17111,7.0,2.317,-0.311,,,,0.579,,,,,,1.3,,0.144,,0.493,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8749,17112,8.0,2.78,-0.411,,,,0.243,,,,,,1.1,,0.095,,0.474,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8750,17113,9.0,2.78,0.0,,,,0.0,,,,,,0.0,,0.0,,0.411,2019-02-06 12:39:20,2019-02-06 12:39:20,1770,1
8751,17114,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8752,17115,1.0,1.0,-0.58,,0.0,,0.21,,,,0.0,,0.7,,0.58,,1.156,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8753,17116,2.0,2.0,-0.55,,0.0,,0.301,,,,0.0,,0.7,,0.55,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8754,17117,3.0,3.0,-0.68,,0.203,,0.43,,,,0.58,,1.7,,0.68,,1.008,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8755,17118,4.0,4.0,-0.639,,0.35,,0.6,,,,0.7,,2.0,,0.639,,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8756,17119,5.0,5.0,-0.63,,0.807,,1.3,,,,1.502,,2.2,,0.63,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8757,17120,6.0,6.0,-0.573,,0.89,,1.28,,,,1.682,,2.0,,0.573,,1.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8758,17121,7.0,7.0,-0.54,,0.27,,0.82,,,,1.1,,2.1,,0.54,,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8759,17122,8.0,8.0,-0.534,,0.0,,0.888,,,,0.0,,1.9,,0.534,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8760,17123,9.0,9.0,-0.53,,0.0,,0.98,,,,0.0,,2.0,,0.53,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8761,17124,10.0,10.0,-0.517,,0.0,,0.93,,,,0.0,,1.7,,0.517,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8762,17125,11.0,11.0,-0.435,,0.0,,0.845,,,,0.0,,1.4,,0.435,,1.003,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8763,17126,12.0,12.0,-0.407,,0.0,,0.666,,,,0.0,,1.4,,0.442,,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8764,17127,13.0,13.17,-0.28,,0.0,,0.53,,,,0.0,,0.8,,0.164,,1.177,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8765,17128,14.0,13.17,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.28,2019-02-06 12:39:20,2019-02-06 12:39:20,1771,1
8766,17129,1.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8767,17130,2.0,0.0,-0.411,,,,0.0,,,,,,1.4,0.0,0.075,0.0,0.411,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8768,17131,3.0,0.367,-0.409,,,,0.17,,,,,,1.4,0.17,0.15,0.026,0.367,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8769,17132,4.0,0.733,-0.345,,,,0.118,,,,,,1.0,0.118,0.126,0.015,0.372,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8770,17133,5.0,1.1,-0.196,,,,0.107,,,,,,1.7,0.107,0.072,0.008,0.396,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8771,17134,6.0,1.467,-0.18,,,,0.105,,,,,,1.1,0.105,0.066,0.007,0.367,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8772,17135,7.0,1.833,-0.163,,,,0.191,,,,,,1.5,0.191,0.06,0.011,0.366,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8773,17136,8.0,2.2,-0.2,,,,0.203,,,,,,1.8,0.203,0.073,0.015,0.369,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8774,17137,9.0,2.567,-0.237,,,,0.155,,,,,,1.5,0.155,0.087,0.013,0.369,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8775,17138,10.0,2.933,-0.255,,,,0.137,,,,,,1.8,0.137,0.093,0.013,0.366,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8776,17139,11.0,3.3,-0.275,,,,0.252,,,,,,1.5,0.252,0.05,0.013,0.368,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8777,17140,12.0,3.3,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.275,2019-02-06 12:39:20,2019-02-06 12:39:20,1772,1
8778,17141,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8779,17142,1.0,1.0,-0.095,,,,0.43,,,,,,0.9,0.43,0.095,0.041,1.005,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8780,17143,2.0,2.0,-0.12,,,,0.74,,,,,,0.1,0.74,0.12,0.089,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8781,17144,3.0,3.0,-0.14,,,,0.89,,,,,,1.5,0.89,0.14,0.125,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8782,17145,4.0,4.0,-0.17,,,,0.44,,,,,,0.9,0.44,0.17,0.075,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8783,17146,5.0,5.0,-0.13,,,,0.57,,,,,,1.1,0.57,0.13,0.074,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8784,17147,6.0,6.0,-0.12,,,,0.53,,,,,,1.1,0.53,0.12,0.064,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8785,17148,7.0,7.0,-0.1,,,,0.53,,,,,,1.1,0.53,0.1,0.053,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8786,17149,8.0,8.0,-0.1,,,,0.666,,,,,,1.2,0.666,0.1,0.067,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8787,17150,9.0,9.0,-0.12,,,,0.508,,,,,,1.5,0.508,0.12,0.061,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8788,17151,10.0,10.0,-0.1,,,,0.46,,,,,,1.0,0.46,0.1,0.046,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8789,17152,11.0,11.0,-0.09,,,,0.299,,,,,,1.0,0.299,0.063,0.019,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8790,17153,12.0,11.4,0.0,,,,0.0,,,,,,0.9,0.0,0.0,0.0,0.41,2019-02-06 12:39:20,2019-02-06 12:39:20,1773,1
8791,17154,1.0,0.0,0.0,,,,0.48,,,,,,0.8,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8792,17155,2.0,1.0,-0.53,,,,0.48,,,,,,0.8,,0.398,,1.132,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8793,17156,3.0,1.5,-0.6,,,,0.66,,,,,,1.1,,0.3,,0.505,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8794,17157,4.0,2.0,-0.57,,,,1.08,,,,,,1.8,,0.285,,0.501,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8795,17158,5.0,2.5,-0.77,,,,1.26,,,,,,2.1,,0.385,,0.539,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8796,17159,6.0,3.0,-0.45,,,,0.84,,,,,,1.4,,0.225,,0.594,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8797,17160,7.0,3.5,-0.4,,,,0.78,,,,,,1.3,,0.2,,0.502,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8798,17161,8.0,4.0,-0.12,,,,0.78,,,,,,1.3,,0.03,,0.573,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8799,17162,9.0,4.0,0.0,,,,0.0,,,,,,0.0,,0.0,,0.12,2019-02-06 12:39:20,2019-02-06 12:39:20,1774,1
8800,17163,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8801,17164,1.0,0.45,-0.13,,,,1.5,,,,,,2.0,1.5,0.059,0.088,0.468,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8802,17165,2.0,0.9,-0.465,,,,1.15,,,,,,2.5,1.15,0.209,0.24,0.561,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8803,17166,3.0,1.35,-0.33,,,,1.03,,,,,,2.4,1.03,0.149,0.153,0.47,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8804,17167,4.0,1.8,-0.35,,,,0.557,,,,,,1.7,0.557,0.157,0.087,0.45,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8805,17168,5.0,2.25,-0.435,,,,0.58,,,,,,1.5,0.58,0.196,0.114,0.458,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8806,17169,6.0,2.7,-0.365,,,,0.656,,,,,,1.5,0.656,0.164,0.108,0.455,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8807,17170,7.0,3.15,-0.48,,,,0.951,,,,,,1.7,0.951,0.216,0.205,0.464,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8808,17171,8.0,3.6,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.658,2019-02-06 12:39:20,2019-02-06 12:39:20,1775,1
8809,17172,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8810,17173,1.0,0.0,-0.9,,,,1.76,,,,,,,1.76,1.046,1.841,0.9,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8811,17174,2.0,2.325,-1.0,,,,1.76,,,,,,,1.76,2.325,4.092,2.327,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8812,17175,3.0,4.65,-1.2,,,,1.76,,,,,,,1.76,2.79,4.91,2.334,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8813,17176,4.0,6.975,-1.12,,,,1.76,,,,,,,1.76,2.604,4.583,2.326,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8814,17177,5.0,9.3,-1.4,,,,1.76,,,,,,,1.76,1.628,2.865,2.342,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8815,17178,6.0,9.3,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,1.4,2019-02-06 12:39:20,2019-02-06 12:39:20,1776,1
8816,17179,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8817,17180,1.0,0.63,-0.55,,,,0.7,,,,,,,0.7,0.347,0.243,0.836,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8818,17181,2.0,1.26,-0.5,,,,0.8,,,,,,,0.8,0.315,0.252,0.632,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8819,17182,3.0,1.89,-0.25,,,,0.6,,,,,,,0.6,0.158,0.094,0.678,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8820,17183,4.0,2.52,-0.16,,,,0.2,,,,,,,0.2,0.101,0.02,0.636,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8821,17184,5.0,3.15,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.65,2019-02-06 12:39:20,2019-02-06 12:39:20,1777,1
8822,17185,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8823,17186,1.0,0.0,-0.206,,,,2.372,,,,,,,2.372,0.034,0.081,0.206,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8824,17187,2.0,0.333,-0.144,,,,2.029,,,,,,,2.029,0.048,0.097,0.339,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8825,17188,3.0,0.667,-0.115,,,,1.945,,,,,,,1.945,0.038,0.075,0.335,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8826,17189,4.0,1.0,-0.123,,,,1.782,,,,,,,1.782,0.041,0.073,0.333,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8827,17190,5.0,1.333,-0.5,,,,1.544,,,,,,,1.544,0.167,0.257,0.503,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8828,17191,6.0,1.667,-0.57,,,,1.449,,,,,,,1.449,0.19,0.275,0.341,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8829,17192,7.0,2.0,-0.57,,,,0.759,,,,,,,0.759,0.19,0.144,0.333,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8830,17193,8.0,2.333,-0.52,,,,0.601,,,,,,,0.601,0.173,0.104,0.337,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8831,17194,9.0,2.667,-0.3,,,,0.475,,,,,,,0.475,0.1,0.048,0.4,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8832,17195,10.0,3.0,-0.28,,,,1.295,,,,,,,1.295,0.117,0.151,0.334,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8833,17196,11.0,3.5,-0.158,,,,1.295,,,,,,,1.295,0.095,0.123,0.515,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8834,17197,12.0,4.2,-0.194,,,,1.295,,,,,,,1.295,0.136,0.176,0.701,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8835,17198,13.0,4.9,-0.212,,,,1.295,,,,,,,1.295,0.148,0.192,0.7,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8836,17199,14.0,5.6,-0.082,,,,1.295,,,,,,,1.295,0.057,0.074,0.712,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8837,17200,15.0,6.3,-0.026,,,,1.295,,,,,,,1.295,0.018,0.024,0.702,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8838,17201,16.0,7.0,-0.09,,,,1.295,,,,,,,1.295,0.031,0.041,0.703,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8839,17202,17.0,7.0,0.0,,,,1.295,,,,,,,1.295,0.0,0.0,0.09,2019-02-06 12:39:20,2019-02-06 12:39:20,1778,1
8840,17203,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8841,17204,1.0,0.0,-0.131,,,,0.435,,,,,,,0.435,0.028,0.012,0.131,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8842,17205,2.0,0.428,-0.191,,,,0.972,,,,,,,0.972,0.082,0.08,0.432,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8843,17206,3.0,0.857,-0.151,,,,0.814,,,,,,,0.814,0.065,0.053,0.431,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8844,17207,4.0,1.286,-0.158,,,,0.811,,,,,,,0.811,0.068,0.055,0.429,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8845,17208,5.0,1.714,-0.182,,,,0.944,,,,,,,0.944,0.078,0.074,0.429,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8846,17209,6.0,2.143,-0.15,,,,0.859,,,,,,,0.859,0.064,0.055,0.43,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8847,17210,7.0,2.571,-0.186,,,,0.921,,,,,,,0.921,0.08,0.074,0.43,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8848,17211,8.0,3.0,-0.151,,,,0.815,,,,,,,0.815,0.032,0.026,0.43,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8849,17212,9.0,3.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.151,2019-02-06 12:39:20,2019-02-06 12:39:20,1779,1
8850,17213,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8851,17214,1.0,0.4,-0.325,,,,0.111,,,,,,,0.111,0.195,0.022,0.515,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8852,17215,2.0,1.2,-0.45,,,,0.999,,,,,,,0.999,0.36,0.36,0.81,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8853,17216,3.0,2.0,-0.412,,,,0.58,,,,,,,0.58,0.33,0.191,0.801,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8854,17217,4.0,2.8,-0.503,,,,0.93,,,,,,,0.93,0.402,0.374,0.805,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8855,17218,5.0,3.6,-0.408,,,,1.45,,,,,,,1.45,0.326,0.473,0.806,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8856,17219,6.0,4.4,-0.43,,,,0.61,,,,,,,0.61,0.344,0.21,0.8,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8857,17220,7.0,5.2,-0.456,,,,0.78,,,,,,,0.78,0.365,0.285,0.8,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8858,17221,8.0,6.0,-0.435,,,,1.18,,,,,,,1.18,0.361,0.426,0.8,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8859,17222,9.0,6.86,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.964,2019-02-06 12:39:20,2019-02-06 12:39:20,1780,1
8860,17223,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8861,17224,1.0,0.5,-0.205,,,,0.78,,,,,,,0.78,0.154,0.12,0.54,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8862,17225,2.0,1.5,-0.512,,,,0.7,,,,,,,0.7,0.512,0.358,1.046,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8863,17226,3.0,2.5,-0.56,,,,0.78,,,,,,,0.78,0.56,0.437,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8864,17227,4.0,3.5,-0.496,,,,1.21,,,,,,,1.21,0.496,0.6,1.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8865,17228,5.0,4.5,-0.542,,,,1.3,,,,,,,1.3,0.542,0.705,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8866,17229,6.0,5.5,-0.533,,,,1.2,,,,,,,1.2,0.533,0.64,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8867,17230,7.0,6.5,-0.473,,,,0.944,,,,,,,0.944,0.473,0.447,1.002,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8868,17231,8.0,7.5,-0.42,,,,1.28,,,,,,,1.28,0.42,0.538,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8869,17232,9.0,8.5,-0.422,,,,0.99,,,,,,,0.99,0.422,0.418,1.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8870,17233,10.0,9.5,-0.37,,,,0.88,,,,,,,0.88,0.333,0.293,1.001,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8871,17234,11.0,10.3,-0.237,,,,0.8,,,,,,,0.8,0.154,0.123,0.811,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8872,17235,12.0,10.8,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.553,2019-02-06 12:39:20,2019-02-06 12:39:20,1781,1
8873,17236,1.0,0.0,0.0,,,,0.0,,,,,,0.0,,0.0,,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8874,17237,2.0,0.0,-0.102,,,,0.0,,,,,,0.0,,0.031,,0.102,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8875,17238,3.0,0.609,-0.156,,,,0.196,,,,,,0.7,,0.095,,0.611,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8876,17239,4.0,1.218,-0.11,,,,0.17,,,,,,1.2,,0.067,,0.611,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8877,17240,5.0,1.827,-0.127,,,,0.142,,,,,,1.0,,0.077,,0.609,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8878,17241,6.0,2.436,-0.203,,,,0.36,,,,,,1.0,,0.124,,0.614,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8879,17242,7.0,3.045,-0.271,,,,0.621,,,,,,1.7,,0.165,,0.613,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8880,17243,8.0,3.654,-0.361,,,,0.573,,,,,,1.3,,0.22,,0.616,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8881,17244,9.0,4.264,-0.412,,,,0.526,,,,,,1.4,,0.251,,0.612,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8882,17245,10.0,4.873,-0.346,,,,0.823,,,,,,1.1,,0.211,,0.613,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8883,17246,11.0,5.482,-0.315,,,,0.461,,,,,,1.2,,0.192,,0.61,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8884,17247,12.0,6.091,-0.28,,,,0.252,,,,,,0.7,,0.171,,0.61,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8885,17248,13.0,6.7,-0.26,,,,0.568,,,,,,0.6,,0.079,,0.609,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8886,17249,14.0,6.7,0.0,,,,0.0,,,,,,0.0,,0.0,,0.26,2019-02-06 12:39:20,2019-02-06 12:39:20,1782,1
8887,17250,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:20,2019-02-06 12:39:20,1783,1
